,JNJ,PFE,LLY,PRGO,CTLT,VTRS,ALXN,ZTS,ABBV,MRK,SPY
2016-07-05,0.00801501394000926,0.006702012669724308,0.00866401866768392,-0.0025305683626155803,-0.022947946216471782,-0.018982924960154426,-0.008075458629471746,0.0010526155170641448,-0.012758413095747672,0.0010345064360519935,-0.007245307232392063
2016-07-06,0.0030169826192388395,0.0013943478234057808,0.004748778672323211,0.02100384559630081,0.007011386921639565,0.01998168875260103,0.028731863259735587,0.012268666057721787,0.02288150208899375,0.019607840608587362,0.005962033664821047
2016-07-07,-0.0010611154285460913,-0.002516051009382249,-0.008824974167112405,0.002578486124223393,0.009118583828052734,0.003661323675486066,0.017998975654473903,-0.008387534858407056,0.0009459462872826065,-0.0064648022457781335,-0.0006204595216431865
2016-07-08,0.002767572992377747,0.00968995376094322,0.004268189199781328,0.006934828791199685,0.01707211324457012,0.01885945521602029,0.008680291327349104,0.016701059243113724,0.01137785715814583,0.00960403891286974,0.014671973697334214
2016-07-11,0.000650791758367214,0.0008298305681953671,-0.00657068835571604,-0.0006406019980917961,0.004672922942794128,0.00022442921895463592,0.007023183251232607,-0.004348707403008816,0.002952522401195189,-0.00016849210494596006,0.003514526810923005
2016-07-12,-8.137110624360313e-05,0.0024834201968274706,0.0066524261513471955,0.013792431477026792,0.00842455170678379,0.013507542347490032,0.00039884661325786106,0.011868181482177354,0.01755727520425811,0.0043623880568738095,0.007210993597413438
2016-07-13,0.0006504213906885162,0.001927849912510384,-0.003906219206269947,0.005340815983298265,-0.018884143710947446,0.00309049430477478,-0.015226348382855089,0.006505381251433226,-0.011270702404949718,-0.0008396177615638017,-0.0001395811443907301
2016-07-14,0.001461278655056295,0.016522187147052857,0.015262387187387936,-0.019865434849018572,0.0193603109170903,0.0017629314493537585,0.013423893605214104,0.01580634099165491,-0.018076041032520206,0.001676484262535581,0.005552456854311463
2016-07-15,-0.001463417115250254,-0.004079410453184482,-0.004612255192686434,0.011298835578727861,0.009587309063388455,0.0015401472750094529,0.003424114499968469,-0.0060386319488265425,-0.004737827519052702,-0.00033540931419446716,-0.0013436189763822114
2016-07-18,0.0011369123789374187,-0.003547952333745425,-0.0033771642622542203,-0.024115882968538217,0.013163295016625946,0.00175703972111236,-0.0009565020521101151,0.0008045236231950774,0.003775986049107444,-0.010335489759748403,0.0026801063778930955
2016-07-19,0.016846312258295908,0.0,0.0002501472071474556,0.006233227426463052,-0.00041153206567119287,-0.01335407233576128,-0.010470323647066775,-0.007089372015204084,-0.0037902981620894518,-0.006137071450528559,-0.001017629021780282
2016-07-20,-0.0008790203842742046,0.0010904534896594362,0.0038614544507653155,0.018977284673909536,0.01179344911459155,0.048093229259988345,0.02182302557635348,0.017512459066969837,0.0014193368996130618,0.002211278552317544,0.004145717958756495
2016-07-21,7.9921183448012e-05,0.0008172812376235889,0.0014925714465739797,-0.03638551085225559,0.002838592670614502,-0.007255658304724461,0.002906541537407466,-0.002193869399493301,0.007512905725807511,0.0,-0.003791520087069709
2016-07-22,-0.0009597916320375261,0.0008165044874915912,0.014585057794138934,0.010166585017456592,-0.018587392811099526,-0.005795244835359255,-0.01192368810502219,0.0023875633882254575,-0.0012536908734640255,0.0005100098512838771,0.0044651132212093795
2016-07-25,-0.0011209815864571251,0.0010875979291803104,0.0047573432919356335,0.0006484820662630916,0.011029430670447081,0.01459387996031682,0.01302366267565011,-0.005401012882596228,0.007929078419666757,-0.004439861943920434,-0.0027233400106237518
2016-07-26,0.0020775240356405806,0.0013575154116481263,0.0013399072464845673,-0.01916719417456472,-0.001636620593480411,-0.017211687713843207,-0.006395559011724449,-0.001402313944094509,0.0020170249739866635,-0.003427017834951464,0.00046138917423587083
2016-07-27,-0.003045643127647044,0.0005427114689859599,0.015707495971469358,0.006130912864526204,0.028230580327704494,0.009588765395550695,0.02411771677345154,-0.0014042065590144015,0.0069338145925509605,0.00409552679212985,-0.0010622377748046052
2016-07-28,-0.0024907404858917808,-0.0049085980836424325,-0.00566744506178172,-0.0028545729206088974,0.019493177677818992,-0.0044948433002094815,0.004754564004655335,0.004195023839571181,-0.002781216034931121,-0.002909432963502037,0.0011532960975807883
2016-07-29,0.006148720369081622,0.005963679722377232,-0.00048257830645296386,0.003392029332137875,-0.0043069185223111985,0.0014960396121939212,-0.013996793993305593,0.008123634584814013,0.022799366747614503,0.003920892308806833,0.0016119696600843225
2016-08-01,0.0013556472637700075,0.011257072040519425,0.0034864259973956596,-0.003183325141434824,0.008925088791259089,-0.0010697311781137915,0.0367040741309691,-0.0013888827917649166,0.010606499231817787,0.0,-0.0008296887330858429
2016-08-02,-0.004405310840847284,-0.02528173840581976,0.001680261523778356,0.005567101111588035,-0.022619034824097804,-0.004513279705121352,0.0008232962341820399,-0.013676594699934017,-0.0023959818064414116,-0.005657431956083569,-0.00644861688688852
2016-08-03,-0.00766744904392727,-0.031170325317092278,-0.007253366359609366,0.02801060360369695,0.0047392943653666465,0.03883497364265608,0.02942033229708948,0.029095838516062626,-0.003154560394101723,-0.011795321546878559,0.0029141902366898154
2016-08-04,-0.0003229526508172864,-0.003982828733788981,-0.0036399303375724825,-0.02179100371618685,0.006279428975141438,0.002883612602439945,-0.016466153045335833,0.0038903085690151157,-0.007110457360859635,0.0032849001764825103,0.0010628482160522092
2016-08-05,0.003058574210816067,0.008182741773267737,-0.010544392301308334,0.009769228633416158,-0.005921816777815721,-0.00185720499975676,0.012252993414715767,-0.0062634506531315725,0.006612600471178742,0.0942687190765207,0.00811251752264061
2016-08-08,-0.004771502875939259,-0.014600645681797227,0.0004902073072958424,0.0031036056073435532,-0.007958645826447055,0.0014424005065930673,-0.007569067941192663,-0.005708679525250405,-0.003014841553774469,-0.01590836764699814,-0.0005961459399410431
2016-08-09,-0.001782396663365314,0.004275938615919461,-0.0012269751425901074,0.017351918814060358,0.0023819520452130205,0.027844540076789125,-0.008000013563368056,0.0025525440278079668,0.00629127898292723,-0.005920930099962891,0.0005957907616974029
2016-08-10,-0.0005674424001125113,0.0014233223429103532,-0.011793878488518022,-0.1056976318359375,-0.004385989261809686,-0.023160426977125732,-0.017562386848664947,0.016985158170038008,-0.004967662645471582,0.0023945994994123273,-0.002481130709645169
2016-08-11,0.0033125639802448173,0.0005690735790976244,0.00012406289894271893,-0.0023309666798209993,0.010260466744917639,-0.001642410851126248,0.0074811102992318555,0.004993246073689666,0.007766940504394737,0.015558724844386073,0.0046192295222020445
2016-08-12,-0.0044635239158792705,-0.004860001675862647,-0.004238298837159316,0.02455657179623757,-0.030081291042400902,-0.005158894030604799,-0.0017235890537401185,-0.001731438118131591,0.00357204173899773,-0.0044199305562497146,-0.0008696657364202474
2016-08-15,-0.0074401412825916315,0.0037026772923148803,0.0004983916578951446,0.0037377033371018,0.015999984741210938,0.005948736728766025,0.019328321755329194,0.007636531457086878,0.002967754118616425,-0.00047376467848162516,0.0028754832924997573
2016-08-16,-0.016454713682453104,-0.009198009139761707,-0.005260593907874675,0.004173276915170705,-0.003210269801811017,-0.00453330365211092,-0.01726983337506609,-0.005567304946781348,-0.009739309959309514,-0.004441604937031476,-0.005184389746816541
2016-08-17,0.008078441573339545,0.009960077992711725,0.0033704190538484204,0.009827979053162668,0.000801942956511152,0.007566518098904722,-0.0052607617697718635,0.0040152789203837655,0.0013467599105067365,0.003950071044139705,0.0018774942184721561
2016-08-18,-0.004887312226016134,0.0014208955046527015,-0.004136398045926316,0.013876675042755696,0.002798868220056324,0.008515778011843505,-0.004757267368842157,-0.00019120905255586173,-0.0008986849034762137,0.005343393790358798,0.002238899258875751
2016-08-19,-0.006671139626192745,-0.006003450346017361,-0.009107023057640627,0.011216364573223326,0.008719750984783092,-0.013563498756303638,-0.002194591247709132,0.004758279323252097,0.004918060187169177,-0.004261370820118964,-0.0014642963944808342
2016-08-22,-0.0066314189015452005,-0.004018383005909746,0.0029007864078426596,-0.003387294573417878,-0.021457439794580875,-0.015866352762485807,0.03215410114186662,-0.025570981553708412,-0.001343028428915188,0.0029897502594804534,-4.57351708770721e-05
2016-08-23,0.002595488794806084,0.007124609102688145,0.0035188988358773117,0.0002185303939356232,0.03251076777840509,-0.04997813782061707,0.006476491060305973,0.00039025283441310974,-0.012694634887860465,0.0004718872779189873,0.0020094188197166104
2016-08-24,-0.006149468137171258,-0.007754206223572357,-0.014405879885866441,-0.04200344343196834,-0.020383701820580247,-0.05724211630733074,-0.04011507150796386,-0.012245682773157521,-0.017061184322238618,-0.013550172087057801,-0.005141129611239546
2016-08-25,-0.00118073197274832,-0.0014380590966430987,-0.005512117592624378,0.007120308079906178,-0.0020024487698899534,-0.007001238330008271,-0.02283809700441273,-0.0031701970188674454,-0.005253342575368561,-0.006578944952179783,-0.0006890636535429164
2016-08-26,0.003948262912368803,0.0014359940523334153,0.0029396182747797113,0.0014670720293707149,0.0012000274658203124,0.004183135261030619,0.00354861294869996,0.005713103042146018,-0.001702532259904338,0.008432757234116808,-0.0018868961976057134
2016-08-29,0.007338202692249993,0.008259765721176364,0.004580160525958433,0.004829293584393878,0.0035870925484473393,0.004396169274406119,-0.012813556109193512,0.0,-0.0015501235592880573,0.0025392771254436077,0.004900198393606459
2016-08-30,-0.003766610392937762,-0.006594025262572555,-0.010672519826174976,0.021753414640340925,-0.0007977845236193215,-0.01099418060124269,0.0017938180841044643,-0.0001970112617379926,-0.005455088125685231,-0.004783913912300285,-0.0016513789465668004
2016-08-31,-0.0010893655673024623,-0.002298841544227195,-0.000257191550693328,-0.0003296931531066662,0.006341650825013347,-0.009206784325520828,-0.018750997925527264,0.006849285412373266,-0.0009361183996362647,0.0012741173735976781,-0.0028521257855419293
2016-09-01,-0.002183359949933541,-0.0034602521418469184,-0.006733091032809359,0.0028493384792380137,0.0,-0.010496241904232895,-0.0018307996653827527,0.00019569822169876805,-0.0010932327996053639,0.001748817292258809,4.5975007424437265e-05
2016-09-02,0.0020113800233268163,0.0025884138645271087,-0.004944761097691694,-0.005509641873278237,0.0003962055852820998,-0.04878651210128446,-0.015848622248664592,0.002926213735723629,0.0014036800285376467,0.0012702130349139292,0.004487776477776405
2016-09-06,0.003590816744682933,0.0,0.021143849406970318,0.014336914295639163,0.0015823146535148141,0.010643571508291583,0.017322211613884614,0.0005849599036575129,0.007583932195336115,0.004111355618749128,0.003013302587717312
2016-09-07,-0.0011704655876100829,0.002009191502954873,0.001017867481711392,-0.018586130285649462,-0.06576734479130976,-0.0022327003106361533,-0.006075642805021483,0.01441199052277918,0.005541028222065754,-0.005885203640338905,-9.133954140304364e-05
2016-09-08,-0.001171837182706723,-0.003456149688280659,0.01627241283877463,0.0034178342781053194,0.007115951470790181,0.006408635037933531,0.03821314250343634,-0.012254446021885128,-0.014205490115372267,0.005850770663531103,-0.0022882248527279964
2016-09-09,-0.010488013436200344,-0.018181895358507106,-0.021088977133561115,-0.022432621849929096,-0.011859329608577494,-0.017046886828287172,-0.04114632937071419,-0.02024212085966426,-0.011047931526184742,-0.012001919984880394,-0.024521735547040614
2016-09-12,0.007804634748190291,0.015873084021879057,0.010622204702014651,0.06846586204584254,0.025185744025458617,0.03484157700482499,0.0337999485197298,0.014858301340342134,0.011235973784791551,0.011077654113863434,0.014144391284053148
2016-09-13,-0.013179177312421402,-0.017920067392635214,-0.007645240168916032,-0.017631988604336086,-0.015087958666972781,-0.010266487049844042,-0.019717583031417952,-0.01649447210032593,-0.011683007210042808,-0.02232643945570733,-0.014585192855912532
2016-09-14,0.002121160688149892,-0.0029464533749697175,-0.002426905596938965,-0.00699452839496767,0.012008240693974792,-0.0017139983977150673,0.020321413155830532,0.004549941557025876,0.0,-0.007498009952909162,-0.0003753311440090406
2016-09-15,0.006490741472593443,0.005858266759532771,0.006724166218585736,0.010856803365606607,0.044321362047672695,0.01566646178797952,0.002158818703817015,0.003351774044776362,0.0001578267051938053,0.01651174376976107,0.00989411415315067
2016-09-16,-0.0032135074284817653,-0.005892788285265305,-0.0002537644960910973,-0.006966708201754221,0.012504872720442619,0.007178732483565949,0.013388176447121265,-0.004157650092029291,-0.0012643909558816126,-0.0016056886765964766,-0.008951603814118095
2016-09-19,-0.005014417130097578,-0.00861807899755395,0.004547758889554978,-0.00021445403862266525,0.019164430704321195,-0.007230639308849334,-0.002134578851349748,-0.0037758073899298358,-0.00572247037394281,-0.01548992205901342,0.0001874726781094117
2016-09-20,0.002458612069825359,0.004732368391353886,0.009013440361351365,0.0009639494980999237,0.004578364596580832,-0.005574487791812565,0.0041752301647029555,0.005533572880245793,0.005847012310717949,0.009848188717770842,4.683022641592262e-05
2016-09-21,0.00807338898580064,0.013710579225789471,0.012241937177452427,0.0034155159193676684,0.01243413035685385,0.015509461423179724,-0.010509321193411471,0.009009065546373934,0.012792507244056719,0.012121246044381051,0.011120420136340691
2016-09-22,0.004604013281252145,-0.0038067642974416514,0.005166664586235574,0.03531713558663891,0.003379581227018973,0.015966196354532357,0.02490838335135915,0.01104008682998516,0.015058440832218271,0.005077748214849414,0.00626201951112856
2016-09-23,-0.005470932911671375,0.0032108020210014783,-0.0016017403591944352,0.0028747307485665705,0.002621782777999627,-0.012601016690252306,-0.05085679263183524,-0.0023296981264288915,-0.0015389114951534326,-0.0009530078488487987,-0.005509454846765351
2016-09-26,-0.008745107743012867,-0.018430456899993623,-0.020623831593005557,-0.01744487736742941,-0.01869521921338349,-0.02136962267104767,-0.02176531232814178,-0.005858216020775314,-0.014203272458933507,-0.013032945111939725,-0.008168409051202339
2016-09-27,0.012078530671547977,0.005616309623855639,0.01681504273659071,0.010747063368915889,0.006067567298772737,0.003146963538938214,0.011668528191241869,0.01272411530755602,0.007743534185583693,0.006712452788777218,0.006169697944363641
2016-09-28,0.0014238895201808,0.004707248398377482,-0.0021062838666047945,0.005242620709602716,-0.002280553953210294,-0.027100947774880133,-0.01793795396237493,-0.0023188199398022345,-0.005449991707696541,0.011532378373378113,0.004939032812242586
2016-09-29,-0.01807796373555517,-0.020108039776844416,-0.012164550372327667,-0.043329054140799975,-0.027734338823939282,-0.04548999075825906,-0.030817963125736186,-0.014308105364300222,-0.022285920609360545,-0.022451936570414006,-0.009129899295400442
2016-09-30,0.007280120463447139,0.01623851114533902,0.006478996494147867,-0.009855908314395501,0.009287916784092121,-0.009181592303918101,0.02023831678149879,0.019034760540641123,0.003963849709999539,0.008011536632309942,0.0074896456454922695
2016-10-03,0.005723426640425812,-0.005641323201303334,0.009135776095920138,0.015461686576202992,-0.000387155590839085,0.002094288729237487,-0.003274942916962279,0.006684535613797606,0.0025304420143990795,0.0017594467297848962,-0.0024098817100875317
2016-10-04,8.417889459819989e-05,0.0011862945715248644,0.0013561904761904761,0.0030828204153093004,0.004240578569269438,-0.006057401497024998,0.010290934565873183,-0.0009558255734643511,-0.003650786384703621,-0.000960636794276415,-0.005123933953067068
2016-10-05,0.0030206461606790943,0.005309743224928473,0.007828738711295871,0.027499261550668667,-0.0027058249924004655,0.0015776376681456016,0.016731722080936016,-0.0024913964613821485,0.006152380397595086,0.0054140152343703256,0.004405751451647692
2016-10-06,-0.0036210552014802632,-0.007429436128876464,-0.003436832884516047,-0.019928375074049536,0.004233976325677068,-0.03230180840879803,-0.02131990202290395,-0.010261350699695962,-0.008912900561415592,-0.0022342705073309945,0.0006951241882144558
2016-10-07,0.004109341433646692,-0.002681798490060411,0.007552626931977657,-0.04277074788537,-0.011682213142344952,-0.02504177964019358,0.017273119627317052,0.003857221873246692,0.0015890429625958417,0.0017524392153793133,-0.003441245890383791
2016-10-10,0.004674500615382617,0.0014876914942231728,0.01167831987978146,0.019195582273839225,0.017973205361786843,0.07537947995085548,0.007933359585793795,0.015942307353982124,0.006002228082015929,0.017683897357304357,0.005181395063849589
2016-10-11,-0.0183611328911605,-0.014488382867342385,-0.015279306164319688,-0.039224474597400465,-0.059562370144955405,-0.014617529066030505,-0.03514828386862003,-0.03394818628957655,-0.014745984815560394,-0.03181012774092434,-0.012791130956347123
2016-10-12,0.0027973368452993952,-0.0018143565414252443,-0.016147005190281415,-0.013977310874245384,-0.018572049997567598,-0.033450274849609135,-0.025431550678453946,0.008945917947357473,-0.019277901042725483,-0.004378859202592163,0.0013102523479906287
2016-10-13,0.0024522316107628266,-0.009462737640042252,-0.006375026702880859,-0.0011376390487507887,-0.02107037545913411,0.021383351384665582,0.007190039344227997,-0.007840017788960511,-0.0009811538364125603,0.013597800303064312,-0.003286288085457817
2016-10-14,-0.005954445323017513,-0.0030618681661488353,-0.00920907515892327,-0.01747889972101797,-0.006361306998117161,-0.038092609638565554,-0.010731826193696626,-0.01673973988599696,-0.01628724259192996,-0.005954279618908424,0.0005161440168534017
2016-10-17,0.007848766325787451,-0.004923057585695149,-0.009423123332132527,0.00046281285880023687,-0.007692320859408922,-0.0013722023502262804,0.00945848222370889,-0.0029982316517860683,-0.0004988157565900894,-0.01007800596995157,-0.003484274495536025
2016-10-18,-0.026687411003621334,0.005812167565028894,0.003046818255649331,0.02051221217602632,0.02500001589457194,0.02540788388465351,0.015411201364966251,0.020172396519615544,0.02290820251648547,0.009180217320396662,0.0062233952050518866
2016-10-19,-0.007156011435769671,-0.002760771721074057,-0.0026731045188237057,-0.0006803987115684825,0.001248467989523632,-0.005107489860545131,-0.00856120688386883,0.0009782671974850315,-0.0019534255459649594,-0.003555862687913304,0.0026600339213963004
2016-10-20,0.0024375938190681194,-0.0018438463258342423,0.0022860085097691427,0.003728412869618555,0.016373295682911997,0.010901351788313009,0.017637002046050718,0.0037036769889798376,0.005343232275353948,0.00080748124255635,-0.0018701790132440693
2016-10-21,-0.012605785211565043,-0.011187091508014613,-0.006261953530601039,0.019931297431332914,-0.002462021496765373,-0.01593733509703829,-0.018376842218655296,-0.007067149981484415,-0.01279105912023872,-0.01176466335016558,0.0004672906193244388
2016-10-24,0.0014963310274801911,-0.0015561562746053016,-0.008766279590705653,0.0033109264952762758,-0.004948488215810245,0.014377020654513057,0.011101048164999192,0.0017636714626848892,0.0022905659701411307,-0.007407419966081533,0.004234741796705553
2016-10-25,0.0030712397063258835,0.004646837486241153,0.0023151164652833603,-0.004879698905858329,-0.0189075956875968,0.02895550473237453,-0.0016472855795210241,-0.0208041021386494,0.006986195134132009,0.019370472125277736,-0.0033618211087398015
2016-10-26,0.005237416959739493,0.003703689225907173,-0.012897314176887647,0.00595304730434926,-0.01883555715807674,-0.01575626169302828,0.0014803247076434,-0.025015403101332424,-0.008685656757143508,-0.01774276080180714,-0.002011755706607775
2016-10-27,0.009853063264629217,0.0024630445828152476,-0.00787813084651414,0.003186823247553228,0.0025618900831309186,-0.0015781528818672953,0.07444621407325706,0.0,0.007159105650233344,0.006852699908121129,-0.002673956603250508
2016-10-28,-0.003208142818982182,-0.017225127768372452,-0.02187045363625159,-0.04525617449913803,-0.01870379771451678,-0.02231787743220296,0.031123249020428255,-0.00432452797639664,-0.0670139012605323,-0.04163835412280667,-0.00296417099234756
2016-10-31,0.005690111603329886,-0.006937942643720368,-0.009344562237636227,-0.046519954364868284,-0.007891289320043158,-0.018904071964629707,-0.039003803355483715,-0.015899626534747306,-0.0326281773871197,-0.002043578497788879,4.7093697865356104e-05
2016-11-01,-0.005635525806457587,-0.0205986326156717,-0.011783953705112102,0.017827562706509342,0.006100274176162547,0.017761029335904933,0.007000442716203819,-0.011640195493344907,0.01186894551970401,0.009780742391560474,-0.00729827299659962
2016-11-02,-0.004178963303050894,-0.014365011403443657,-0.004542351329987741,-0.021589593620424067,-0.023639638039337493,-0.013362468037474956,-0.02880852017157836,0.057074447725325966,0.005986972127252226,-0.007817795433034591,-0.0060550633184438775
2016-11-03,0.0014778594344896125,-0.024757379763321347,-0.007488571778625465,-0.03702322485119579,-0.026086942099443483,-0.07410658536988708,-0.0017252291914570642,-0.02369764717736955,-0.01610308705864109,-0.007016940702904484,-0.004598173768944308
2016-11-04,0.0006950033066674585,0.0036666021569130955,0.005242064624309931,0.029615274420220647,0.02149572520717966,0.024571446010044642,0.0114728942397953,0.01982374631544461,0.0026766867135675654,0.00663038748167071,-0.0011028325302013173
2016-11-07,0.01328649925511057,0.012508213763654038,0.01881428588688978,0.018699377226584206,0.024038429074930045,0.043454499752863085,-0.0745522425716518,0.0008003384532554946,0.048718365970439624,0.02048292352811921,0.02158100387730029
2016-11-08,0.0033319041390881933,-0.012666650941297375,0.0018913725479282565,-0.04168735327495553,0.03255815941579806,0.014012407685561222,-0.005865141069008913,0.0069541481439486155,-0.0017003651043359569,0.007602034328745967,0.004483707959135721
2016-11-09,0.02709662183517413,0.06600248489220961,0.05574694196462896,0.034846169173391534,0.057017556201191213,0.046505592079856946,0.06141872415119688,0.013137218998927697,0.06114300851973424,0.05718295366456413,0.010490822725003315
2016-11-10,-0.006441330409646914,0.04090779730075866,-0.0006382825388725168,0.06284365880108145,0.009478664060459035,-0.016718897859384754,-0.002206860141493763,0.0017616001628320958,0.021250009536743164,0.012007370540177817,0.0024893660828461087
2016-11-11,-0.009031819733257772,-0.027615879545576795,-0.008626215845762656,0.0017922710735003779,0.0003947978251858121,-0.009227484083972821,-0.11670475432403411,-0.009484282482663139,-0.014263099011769701,-0.01579356230623411,-0.002310322540570774
2016-11-14,-0.016037759614525818,-0.006485443776916231,-0.008439386577633946,0.02490449298404069,-0.002771167624305179,0.013267386570062068,0.04432666052755701,-0.03370101218817615,-0.0020644314895650433,-0.0066110812484298075,0.0007848846752834666
2016-11-15,-0.002407142194218333,-0.004654046255159424,0.0038800187912816897,-0.027497246011158098,0.006685020615565825,0.005690667914419348,0.012213370000404416,0.003865766744812982,-0.0015906201768303644,0.0018853533967825651,0.007742360504202738
2016-11-16,0.0003437686087789966,-0.00844810575574617,-0.0049388775846134925,-0.03136936107904844,0.005475142405917809,-0.02005272535449004,0.017549599937873774,-0.006347284445587569,-0.02161192714610191,-0.016286131891556862,-0.0018818730036177906
2016-11-17,0.0018014848161827725,-0.0072486480537695495,0.00990859158587045,0.022626994160090747,0.005832022649098195,-0.009052186905127893,0.003740742294106859,0.007518775427116645,0.002593190363592579,0.0011164225513948316,0.0051144360376369985
2016-11-18,-0.010488896307825433,-0.007941567149881857,-0.013564639889982277,-0.002836396661347846,-0.0039031409385420577,-0.029887582015465475,-0.026032563924109898,0.013629992252853645,-0.019497691610218876,-0.013415255299559174,-0.0022425880694007436
2016-11-21,-0.003130440090013587,0.0028508442782111732,-0.00039142457640633615,0.013100416537103922,-0.0239808301555625,0.005725165832210314,-0.018439821238255657,0.00220001220703125,-0.0016551190309330162,0.006902091660379764,0.007494862331271335
2016-11-22,-0.0200461431528619,-0.00766042370870434,-0.008553777393758996,-0.016734987272182134,-0.003610114379710034,-0.009911911161245531,-0.005640092984470968,-0.007455146563002418,-0.025284199152441983,-0.009724448406838386,0.0019494420663740024
2016-11-23,0.0029185622352999206,0.0028644542843167145,-0.11749996858484604,0.016679788006520303,0.011498771454174888,0.014382599762360396,0.01597714055780293,0.010960526777912705,0.020771020167184906,-0.0009734161889218319,0.000543702396224504
2016-11-25,0.009287633261219633,0.008520020350862056,0.016203742796254667,-0.016962722623900365,-0.011226895481197511,-0.004634628340538064,-0.000757353669139687,0.0,0.00545361139499467,0.009162509294530566,0.003701730355738767
2016-11-28,-0.008839388528932252,-0.004755862859511783,-0.02857151615376773,0.003968773033521235,-0.0263375027609461,0.001633134745504986,0.004607098634755031,-0.000598181024608638,-0.017658917814123258,-0.0066343018199624595,-0.0047170199794773155
2016-11-29,-0.005778750685326215,0.011904746909345764,-0.0007445334508892534,-0.02797530598282724,-0.00788049033177581,-0.018857467534081823,0.04944660614341537,0.005946466452403429,0.03458355354502684,0.006271095003384401,0.0019465299327414195
2016-11-30,-0.010601979090935389,0.006845057408685969,-0.00044694246229604983,0.006370111717527532,-0.00752195164564412,0.015023196609973104,-0.02447181735556303,-0.0013894341671326508,-0.012993436273693239,-0.016342539997435256,-0.0024049313347583546
2016-12-01,0.0007182097650635507,-0.021614727844217016,-0.01743218894344973,-0.006293627819652502,-0.03458716703138286,-0.016097747729815665,-0.00475366110569003,-0.024816949236979066,-0.02772142315548328,-0.007077029576272884,-0.0036890173137249177
2016-12-02,0.0051804379760407296,0.005374607512298192,0.02569779777428102,0.0018612847186935879,0.02198733472097989,-0.0011113392321403757,0.007726065023711868,-0.0012220239339241583,0.004543167699431383,0.0060527194522661445,0.0005006616680146375
2016-12-05,-0.00017863715052957293,-0.0012662185528732636,-0.006690409365892524,-0.0153554850712239,-0.0016941553216721977,-0.009537170772379325,0.015768840277682356,0.014452051889071482,0.023496554236520254,-0.014605826856684387,0.005972883819994344
2016-12-06,0.0010708113492931067,-0.0009505825734129641,0.007964614914767965,-0.0022493481550901347,-0.005108592609734461,0.0058560814528273225,-0.006120658350952154,0.007964984391796593,0.012333630878074361,0.0004976572645050893,0.0031574062150556003
2016-12-07,-0.008640855964514456,-0.011862778804113197,-0.006233389959340466,-0.0063140191074790245,0.008023671098352496,-0.039420307546422104,0.011542784158044222,0.02028866825758748,-0.02717114865497746,-0.003662960389203276,0.012911883688626686
2016-12-08,-0.000991085795736104,-0.008080107131788083,-0.002827724439769231,-0.02428316738585001,0.02751540311283992,0.043261267717157666,0.0030158512176029265,0.008126973319706321,0.014942525855691698,0.000997963400859779,0.00244276174940344
2016-12-09,0.01131306118202059,0.02397473331847665,0.009727281467317573,0.006666703657670455,0.007742482761579564,0.012325307283752576,0.045960528413672944,0.004047004951681481,0.010399729933818661,0.018128378550548354,0.0060041527673540184
2016-12-12,0.026872386075931787,0.02160494688934097,-0.003549739115558977,-0.002430096486344126,0.01918463363126698,0.016698161291313515,-0.14763647221787982,-0.019049514053099507,0.008059316451023138,0.007939106752681536,-0.0011491469915400553
2016-12-13,0.00457329176018803,0.013097801436536617,0.015005809855123755,0.0171960215995508,0.022656246682163376,0.030548255672370288,-0.04608671572013792,0.002546543977631601,-0.0008065693774277618,0.001132864440638459,0.006629761781060356
2016-12-14,-0.007826780960072303,-0.00030473701593673524,-0.014334287674744933,-0.006369412151523206,0.017651538522624514,-0.01618468115091111,0.03091961425855382,-0.004130587801777706,-0.005188965769787003,0.00016178514007500632,-0.008322957248910917
2016-12-15,0.0077659981932772055,-0.0021374116276665777,0.05184257300331847,-0.007263024690571302,0.025065472793415942,0.0018538055597396672,0.027249360654106516,0.0282874531893917,0.0056433777206550476,0.009139004402528917,0.004100316060984027
2016-12-16,-8.631460534638328e-05,0.0027405954675035677,0.02646289560248803,0.0032576816121367763,0.005580343125501628,0.0015864985133573915,0.027824091484600463,0.0026686883738409202,0.00321441271320491,0.0011210713703359383,-0.0078652876167234
2016-12-19,0.0012066832761523283,-0.00030458294456755744,0.001498237715812009,0.019751694122560105,-0.0033593968706098587,-0.008802293987278305,-0.047835225852992436,-0.0013361270402696313,0.0,-0.021262663559670377,0.0021726843249956326
2016-12-20,-0.0031125105443427043,0.000608795031968165,-0.0005451201556903922,0.0020065883675149175,0.00297729516960957,-0.005363388523173083,0.018505857089780822,0.013370981259419105,-0.0009652730604617858,-0.010578502308238636,0.003842734720148814
2016-12-21,-0.0030353491538127257,-0.013888881132926462,-0.0017747065313033277,0.000825565444844805,-0.018574742003614128,0.006130051690570713,0.01907720551155319,0.0003765146492061918,-0.011554093989545681,-0.018004369667335037,-0.002790404447453353
2016-12-22,0.001126168399714704,-0.0018553114428630155,0.00013652929209405837,-0.005335601104769666,-0.0015185652219816353,-0.00562849307807819,0.05450934202245703,0.0026286029677142376,0.003405758757579205,0.0025176488967598764,-0.001730408116066994
2016-12-23,0.004484276019074539,0.004310358967363267,0.007182528428256862,0.007531266106860539,0.02081782430794619,0.005066630045572917,0.010535450440788125,0.009669030672493266,0.010907929154818148,-0.000335803514145667,0.0014620611458889866
